radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,313,100,27186,133442049,0,-96.821236,32.855576,1000,1,1,1574897404,1574897404,0
LTE,313,100,27186,133168137,0,-96.821396,32.845539,1000,1,1,1574897556,1574897556,0
LTE,313,100,27186,133449219,0,-96.821602,32.840912,1000,1,1,1574897591,1574897591,0
LTE,313,100,27186,133545985,0,-96.8218,32.83754,1000,1,1,1574897617,1574897617,0
LTE,313,100,27186,133545986,0,-96.824745,32.832436,1000,1,1,1574897670,1574897670,0
LTE,313,100,27186,133545987,0,-96.825447,32.830814,1000,1,1,1574897721,1574897721,0
LTE,313,100,27186,133546007,0,-96.825386,32.830734,1000,1,1,1574897724,1574897724,0
LTE,313,100,27186,133138838,0,-96.82476,32.828667,1000,1,1,1574897809,1574897809,0
LTE,313,100,27186,133904022,0,-96.824768,32.828651,1000,1,1,1574897939,1574897939,0
LTE,313,100,27186,133903881,0,-96.824768,32.828651,1000,1,1,1574897944,1574897944,0
LTE,313,100,27186,133546200,0,-96.822907,32.829955,1000,15,1,1574897978,1574903648,0
LTE,313,100,27186,133446105,0,-96.825897,32.829454,1000,2,1,1574898001,1574900282,0
LTE,313,100,27186,133446104,0,-96.820663,32.826681,1000,2,1,1574898119,1575413697,0
LTE,313,100,27186,133446103,0,-96.81893,32.833819,3939,11,1,1574898442,1575413660,0
LTE,313,100,27186,133546201,0,-96.828247,32.828714,1000,7,1,1574899080,1574903838,0
LTE,313,100,27186,133238231,0,-96.83318,32.824174,1000,5,1,1574903809,1574903920,0
LTE,313,100,27186,133476055,0,-96.834446,32.823105,1000,2,1,1574903845,1574903880,0
LTE,313,100,27186,133238233,0,-96.841248,32.81728,1000,1,1,1574903957,1574903957,0
LTE,313,100,27186,133385176,0,-96.862251,32.812347,1000,1,1,1574904108,1574904108,0
LTE,313,100,27186,133713623,0,-96.872505,32.825159,1000,2,1,1574904170,1574904293,0
LTE,313,100,27186,133753816,0,-96.873245,32.826412,1000,1,1,1574904289,1574904289,0
LTE,313,100,27187,133605144,0,-96.950417,32.837475,1000,1,1,1574904702,1574904702,0
LTE,313,100,27187,134291990,0,-96.991104,32.837151,1000,1,1,1574904839,1574904839,0
LTE,313,100,27187,133882895,0,-96.995316,32.837143,1000,1,1,1574904851,1574904851,0
LTE,313,100,27187,133189905,0,-96.997627,32.837147,1000,1,1,1574904858,1574904858,0
LTE,313,100,27188,133152785,0,-97.019503,32.836974,1000,3,1,1574904911,1578942236,0
LTE,313,100,27188,134704136,0,-97.039048,32.83705,1000,2,1,1574904986,1577214348,0
LTE,313,100,27188,134704157,0,-97.042762,32.83738,1000,2,1,1574905019,1575416169,0
LTE,313,100,27188,133756702,0,-97.051879,32.838347,1000,2,1,1574905031,1575416294,0
LTE,313,100,27188,133134097,0,-97.078289,32.838263,1000,2,1,1574905111,1578942076,0
LTE,313,100,27188,134175760,0,-97.080582,32.838654,1000,1,1,1574905123,1574905123,0
LTE,313,100,27188,134151318,0,-97.10557,32.837844,1000,3,1,1574905191,1582219099,0
LTE,313,100,27188,134175895,0,-97.104424,32.837872,1000,1,1,1574905195,1574905195,0
LTE,313,100,27188,134151319,0,-97.112335,32.837881,1000,2,1,1574905221,1582219110,0
LTE,313,100,27209,133625047,0,-97.210351,32.833342,1648,17,1,1574905545,1582219393,0
LTE,313,100,27209,133625049,0,-97.217931,32.83337,1061,17,1,1574905579,1582219447,0
LTE,313,100,24589,65060610,0,-90.826576,35.017597,1000,1,1,1575053631,1575053631,0
LTE,313,100,24589,65060821,0,-90.830147,35.017574,1000,1,1,1575053741,1575053741,0
LTE,313,100,27209,133624849,0,-97.216591,32.831164,1000,3,1,1575405197,1581546327,0
LTE,313,100,27209,133727746,0,-97.227562,32.837941,1000,5,1,1575405203,1581533297,0
LTE,313,100,27188,133739010,0,-97.109016,32.854019,1000,1,1,1575405589,1575405589,0
LTE,313,100,27188,133997207,0,-97.106163,32.858047,1000,1,1,1575405604,1575405604,0
LTE,313,100,27188,133213969,0,-97.090321,32.920406,1000,2,1,1575405815,1577225042,0
LTE,313,100,27188,133718557,0,-97.053849,32.927722,1469,3,1,1575405903,1575405985,0
LTE,313,100,27188,133758750,0,-97.052193,32.927447,1000,3,1,1575405930,1575405977,0
LTE,313,100,27188,133758722,0,-97.053528,32.926773,1000,1,1,1575405950,1575405950,0
LTE,313,100,27188,133746177,0,-97.042854,32.932362,1000,1,1,1575405991,1575405991,0
LTE,313,100,27188,133207048,0,-97.04155,32.933495,1000,1,1,1575406000,1575406000,0
LTE,313,100,27173,134688776,0,-97.037758,32.948086,1000,1,1,1575406061,1575406061,0
LTE,313,100,27207,133751326,0,-97.01413,32.941132,1000,1,1,1575406153,1575406153,0
LTE,313,100,27207,133227011,0,-97.009941,32.936497,1000,1,1,1575406173,1575406173,0
LTE,313,100,27207,133662978,0,-97.007607,32.933746,1000,1,1,1575406185,1575406185,0
LTE,313,100,27207,133502167,0,-96.994571,32.922981,1000,2,1,1575406231,1576543181,0
LTE,313,100,27207,133203673,0,-96.961174,32.915695,1364,4,1,1575406328,1576543973,0
LTE,313,100,27207,134471170,0,-96.963852,32.91637,1000,1,1,1575406335,1575406335,0
LTE,313,100,27207,133615874,0,-96.960434,32.915604,1000,1,1,1575406345,1575406345,0
LTE,313,100,27207,133503703,0,-96.956688,32.914761,1000,1,1,1575406356,1575406356,0
LTE,313,100,27207,133648087,0,-96.945915,32.9123,1000,1,1,1575406394,1575406394,0
LTE,313,100,27207,133752537,0,-96.864398,32.915617,1568,4,1,1575406605,1578942980,0
LTE,313,100,27207,133752536,0,-96.851113,32.919947,1000,2,1,1575406700,1578942982,0
LTE,313,100,27203,133434841,0,-96.829229,32.925637,1000,4,1,1575406754,1578943048,0
LTE,313,100,27203,133434840,0,-96.818358,32.925769,1481,5,1,1575406777,1578943083,0
LTE,313,100,27203,133714393,0,-96.814766,32.925818,1000,3,1,1575406810,1578943131,0
LTE,313,100,27203,133714392,0,-96.801509,32.925053,1000,2,1,1575406866,1578943199,0
LTE,313,100,27203,133387737,0,-96.799202,32.924956,1000,3,1,1575406881,1578943214,0
LTE,313,100,27203,133387735,0,-96.793345,32.924773,1000,3,1,1575406888,1578943246,0
LTE,313,100,27203,133387736,0,-96.78816,32.924624,1000,3,1,1575406913,1578943276,0
LTE,313,100,27203,133727193,0,-96.784302,32.924418,1000,2,1,1575406919,1578943291,0
LTE,313,100,27203,133727192,0,-96.770344,32.923996,1000,2,1,1575406961,1578943418,0
LTE,313,100,27203,133713367,0,-96.760406,32.924072,1000,1,1,1575406990,1575406990,0
LTE,313,100,27203,133713368,0,-96.754356,32.922634,1000,1,1,1575407012,1575407012,0
LTE,313,100,27203,133453017,0,-96.737213,32.911069,1000,3,1,1575407112,1575407218,0
LTE,313,100,27203,133452817,0,-96.7369,32.911663,1000,1,1,1575407143,1575407143,0
LTE,313,100,27203,133452816,0,-96.735558,32.910454,1000,1,1,1575407174,1575407174,0
LTE,313,100,27203,133453015,0,-96.735519,32.909477,1000,1,1,1575407189,1575407189,0
LTE,313,100,27192,133816537,0,-96.740509,32.893959,1000,1,1,1575407384,1575407384,0
LTE,313,100,27192,133820632,0,-96.756187,32.888266,1289,2,1,1575407465,1578943640,0
LTE,313,100,27192,133927434,0,-96.761548,32.882146,1000,3,1,1575408041,1575410702,0
LTE,313,100,27192,133927441,0,-96.761314,32.882031,1000,4,1,1575408112,1575411318,0
LTE,313,100,27192,133733891,0,-96.761502,32.882197,1000,2,1,1575408214,1575410438,0
LTE,313,100,27192,133733912,0,-96.761631,32.882071,1000,2,1,1575409250,1575410737,0
LTE,313,100,27192,133927575,0,-96.763416,32.882341,1000,2,1,1575409403,1575411638,0
LTE,313,100,27192,133927440,0,-96.761101,32.88221,1000,1,1,1575411305,1575411305,0
LTE,313,100,27192,133177103,0,-96.761101,32.88221,1000,1,1,1575411315,1575411315,0
LTE,313,100,27192,133177237,0,-96.767586,32.8806,1000,1,1,1575411664,1575411664,0
LTE,313,100,27192,134890843,0,-96.770599,32.880135,1000,1,1,1575411777,1575411777,0
LTE,313,100,27192,133925377,0,-96.770493,32.877388,1000,1,1,1575411807,1575411807,0
LTE,313,100,27192,133925398,0,-96.770485,32.876961,1000,1,1,1575411811,1575411811,0
LTE,313,100,27192,134468616,0,-96.77047,32.872902,1000,1,1,1575411846,1575411846,0
LTE,313,100,27192,134468625,0,-96.770561,32.871574,1000,1,1,1575411853,1575411853,0
LTE,313,100,27192,133925593,0,-96.770477,32.870676,1000,2,1,1575411858,1578943726,0
LTE,313,100,27192,133596887,0,-96.770477,32.869103,1000,2,1,1575411865,1578943733,0
LTE,313,100,27192,133596889,0,-96.770859,32.867888,1000,4,1,1575411894,1578943749,0
LTE,313,100,27192,133920472,0,-96.783066,32.865639,1000,1,1,1575411964,1575411964,0
LTE,313,100,27192,133920473,0,-96.787941,32.86565,1000,1,1,1575412025,1575412025,0
LTE,313,100,27189,133705689,0,-96.798317,32.865627,1000,1,1,1575412089,1575412089,0
LTE,313,100,27186,133930901,0,-96.804988,32.865472,1000,3,1,1575412140,1575412367,0
LTE,313,100,27186,133930902,0,-96.804398,32.865356,1000,1,1,1575413043,1575413043,0
LTE,313,100,27186,133892502,0,-96.80423,32.862816,1000,1,1,1575413122,1575413122,0
LTE,313,100,27186,133441302,0,-96.804314,32.855644,1000,1,1,1575413211,1575413211,0
LTE,313,100,27186,133441281,0,-96.804321,32.855228,1000,1,1,1575413215,1575413215,0
LTE,313,100,27186,133441283,0,-96.804703,32.851181,1000,1,1,1575413259,1575413259,0
LTE,313,100,27186,133441497,0,-96.812228,32.851222,1000,3,1,1575413361,1575413560,0
LTE,313,100,27186,133449431,0,-96.813379,32.85121,1000,4,1,1575413541,1575413577,0
LTE,313,100,27186,133449433,0,-96.814415,32.842247,1000,1,1,1575413626,1575413626,0
LTE,313,100,27186,133449432,0,-96.815186,32.835869,1000,1,1,1575413654,1575413654,0
LTE,313,100,27186,133448407,0,-96.817101,32.812592,1000,2,1,1575413749,1582209350,0
LTE,313,100,27186,133448408,0,-96.818881,32.809541,1000,3,1,1575413756,1582209247,0
LTE,313,100,27186,133374936,0,-96.836501,32.804798,1000,7,1,1575414154,1582218232,0
LTE,313,100,27186,133317526,0,-96.839832,32.806349,1000,2,1,1575414201,1582208874,0
LTE,313,100,27186,133317527,0,-96.842228,32.807619,1000,2,1,1575414216,1582218267,0
LTE,313,100,27186,133888520,0,-96.869274,32.816607,1000,2,1,1575414504,1578955655,0
LTE,313,100,27186,133898249,0,-96.872348,32.818495,1000,2,1,1575414516,1578955674,0
LTE,313,100,27186,133898250,0,-96.879275,32.823116,1000,3,1,1575414531,1578955732,0
LTE,313,100,27186,133132552,0,-96.880993,32.824291,1000,2,1,1575414553,1578955711,0
LTE,313,100,27186,133132559,0,-96.889461,32.82993,1000,2,1,1575414568,1578955756,0
LTE,313,100,27186,133195793,0,-96.891556,32.83132,1000,2,1,1575414582,1575414597,0
LTE,313,100,27186,133176593,0,-96.892029,32.831669,1000,1,1,1575414592,1575414592,0
LTE,313,100,27187,133150225,0,-96.901599,32.836023,1000,2,1,1575414622,1578955785,0
LTE,313,100,27187,133169167,0,-96.906532,32.838875,1000,2,1,1575414654,1578955797,0
LTE,313,100,27187,133593629,0,-96.915382,32.848713,1000,1,1,1575414696,1575414696,0
LTE,313,100,27187,134709015,0,-96.917526,32.849773,1000,1,1,1575414702,1575414702,0
LTE,313,100,27187,133292503,0,-96.925503,32.854027,1000,2,1,1575414735,1576542314,0
LTE,313,100,27187,133953032,0,-96.929474,32.85627,1000,1,1,1575414742,1575414742,0
LTE,313,100,27187,134709008,0,-96.931938,32.857632,1000,1,1,1575414751,1575414751,0
LTE,313,100,27187,133215761,0,-96.943127,32.867911,1000,2,1,1575414795,1575414808,0
LTE,313,100,27187,134709007,0,-96.944317,32.869791,1000,2,1,1575414800,1575414819,0
LTE,313,100,27187,134680834,0,-96.960853,32.889431,1000,2,1,1575414923,1576542511,0
LTE,313,100,27187,133679105,0,-96.970253,32.895393,1000,1,1,1575415300,1575415300,0
LTE,313,100,27187,134680983,0,-96.975668,32.892749,1015,3,1,1575415348,1575415548,0
LTE,313,100,27187,133215382,0,-96.972275,32.896175,1000,1,1,1575415453,1575415453,0
LTE,313,100,27187,133297431,0,-96.967281,32.89358,1000,2,1,1575415476,1577223581,0
LTE,313,100,27187,133297432,0,-96.978549,32.891837,1000,3,1,1575415486,1575415540,0
LTE,313,100,27187,134680856,0,-96.980602,32.890202,1000,4,1,1575415491,1575415544,0
LTE,313,100,27187,133679128,0,-96.981476,32.889687,1000,1,1,1575415527,1575415527,0
LTE,313,100,27187,133361557,0,-96.985115,32.885586,1000,1,1,1575415558,1575415558,0
LTE,313,100,27187,134700949,0,-96.991364,32.877987,1000,2,1,1575415600,1575415612,0
LTE,313,100,27187,134700951,0,-96.99398,32.874828,1000,1,1,1575415624,1575415624,0
LTE,313,100,27187,133147656,0,-96.996407,32.871918,1000,1,1,1575415639,1575415639,0
LTE,313,100,27187,133147657,0,-96.998535,32.869522,1000,1,1,1575415650,1575415650,0
LTE,313,100,27187,133147658,0,-97.001656,32.866833,1000,1,1,1575415666,1575415666,0
LTE,313,100,27188,133731330,0,-97.016968,32.844662,1000,1,1,1575415789,1575415789,0
LTE,313,100,27188,133581313,0,-97.01696,32.843632,1000,1,1,1575415794,1575415794,0
LTE,313,100,27188,133581315,0,-97.016968,32.842827,1000,1,1,1575415799,1575415799,0
LTE,313,100,27188,134704137,0,-97.031753,32.837064,1000,3,1,1575415863,1578942202,0
LTE,313,100,27188,134704158,0,-97.033371,32.837177,1000,1,1,1575416083,1575416083,0
LTE,313,100,27188,134704159,0,-97.045837,32.837269,1000,1,1,1575416243,1575416243,0
LTE,313,100,27188,133348501,0,-97.053268,32.838612,1000,1,1,1575416334,1575416334,0
LTE,313,100,27188,133134229,0,-97.053444,32.838665,1000,1,1,1575416338,1575416338,0
LTE,313,100,27188,133728983,0,-97.07822,32.838335,1000,2,1,1575416704,1575416756,0
LTE,313,100,27211,134177430,0,-97.361305,32.753048,1000,1,1,1575727057,1575727057,0
LTE,313,100,27211,134177290,0,-97.364487,32.750168,1000,1,1,1575727151,1575727151,0
LTE,313,100,27211,133367297,0,-97.36747,32.74749,1000,1,1,1575727209,1575727209,0
LTE,313,100,27211,133367298,0,-97.368484,32.744095,1000,1,1,1575727324,1575727324,0
LTE,313,100,27194,133809111,0,-97.421187,32.827033,4314,6,1,1575910969,1583940148,0
LTE,313,100,27194,133809112,0,-97.421231,32.812376,1299,9,1,1575910980,1583940312,0
LTE,313,100,27194,133814047,0,-97.434805,32.798517,2111,2,1,1575911143,1581730094,0
LTE,313,100,27194,133814019,0,-97.411987,32.797432,1000,1,1,1575911196,1575911196,0
LTE,313,100,27194,134025737,0,-97.408806,32.796719,1000,1,1,1575911215,1575911215,0
LTE,313,100,27194,133839631,0,-97.407845,32.796497,1000,1,1,1575911220,1575911220,0
LTE,313,100,27194,134156049,0,-97.402634,32.791248,1000,1,1,1575911264,1575911264,0
LTE,313,100,27194,134025999,0,-97.399918,32.78754,1000,1,1,1575911297,1575911297,0
LTE,313,100,27194,133809113,0,-97.450108,32.792914,1394,2,1,1576264022,1576264124,0
LTE,313,100,27211,134157840,0,-97.351864,32.727715,1000,2,1,1576264845,1576264855,0
LTE,313,100,27211,134154243,0,-97.346024,32.725769,1000,1,1,1576264957,1576264957,0
LTE,313,100,27211,134154242,0,-97.339115,32.728644,1000,2,1,1576265007,1576276056,0
LTE,313,100,27211,134154457,0,-97.34393,32.720976,1084,3,1,1576265052,1581459130,0
LTE,313,100,27211,134154456,0,-97.339869,32.727042,1000,3,1,1576265079,1581459122,0
LTE,313,100,27211,133188313,0,-97.33329,32.731793,1000,4,1,1576276113,1583014450,0
LTE,313,100,27209,133727747,0,-97.23995,32.840275,1000,4,1,1576526416,1581028120,0
LTE,313,100,27187,133605336,0,-96.944008,32.837151,1000,1,1,1576527284,1576527284,0
LTE,313,100,27186,133266905,0,-96.889671,32.830041,1000,3,1,1576527453,1582218454,0
LTE,313,100,27186,133374937,0,-96.841369,32.807,1000,4,1,1576527625,1582208868,0
LTE,313,100,27196,133140183,0,-96.814211,32.792905,1000,4,1,1576527904,1582218133,0
LTE,313,100,27196,133140184,0,-96.813399,32.790216,1000,5,1,1576527927,1582218116,0
LTE,313,100,27196,133134553,0,-96.811582,32.783946,1000,4,1,1576527958,1582218078,0
LTE,313,100,27196,133429207,0,-96.8117,32.780608,1000,5,1,1576527995,1578955255,0
LTE,313,100,27196,133135063,0,-96.811558,32.777603,1000,6,1,1576528013,1578955253,0
LTE,313,100,27196,133429208,0,-96.811632,32.776633,1000,4,1,1576528018,1578955234,0
LTE,313,100,27196,133429209,0,-96.812134,32.777237,1000,1,1,1576528022,1576528022,0
LTE,313,100,27196,133135064,0,-96.809819,32.771925,1000,5,1,1576528043,1578955221,0
LTE,313,100,27196,133143255,0,-96.80956,32.770777,1000,3,1,1576528059,1578955207,0
LTE,313,100,27196,133143256,0,-96.806466,32.766363,1000,9,1,1576528072,1578955194,0
LTE,313,100,27196,133144793,0,-96.802628,32.769061,1000,4,1,1576528093,1578955174,0
LTE,313,100,27196,133144792,0,-96.796514,32.773109,1000,6,1,1576528126,1578954635,0
LTE,313,100,27196,133134041,0,-96.793721,32.772589,1632,6,1,1576528147,1578955159,0
LTE,313,100,27196,133134039,0,-96.781437,32.778781,1000,4,1,1576528204,1578954537,0
LTE,313,100,27196,133141207,0,-96.768687,32.785561,1243,7,1,1576528230,1578954503,0
LTE,313,100,27179,133614551,0,-96.766029,32.78693,1000,2,1,1576528290,1576528307,0
LTE,313,100,27179,133447383,0,-96.760109,32.795073,1563,13,1,1576528302,1578954400,0
LTE,313,100,27179,133146839,0,-96.762924,32.789436,1000,1,1,1576528315,1576528315,0
LTE,313,100,27179,133146583,0,-96.758726,32.795527,1000,10,1,1576528344,1578954341,0
LTE,313,100,27179,133146585,0,-96.758686,32.790865,1000,2,1,1576528348,1578954396,0
LTE,313,100,27189,133753048,0,-96.756381,32.803815,1000,5,1,1576528558,1578954267,0
LTE,313,100,27189,133161944,0,-96.754127,32.8122,1202,39,1,1576528575,1582211792,0
LTE,313,100,27189,133161945,0,-96.755044,32.812251,1000,10,1,1576528591,1582217566,0
LTE,313,100,27189,133161943,0,-96.75385,32.814263,2060,28,1,1576528666,1582217503,0
LTE,313,100,27189,133429977,0,-96.744522,32.816204,1000,1,1,1576528720,1576528720,0
LTE,313,100,27189,133161729,0,-96.749024,32.816,1000,2,1,1576528979,1578944528,0
LTE,313,100,27189,133161730,0,-96.752548,32.814205,1000,2,1,1576529019,1578944617,0
LTE,313,100,27189,133161752,0,-96.75425,32.812794,1000,1,1,1576529041,1576529041,0
LTE,313,100,27189,133161750,0,-96.755081,32.813206,1000,1,1,1576529065,1576529065,0
LTE,313,100,27189,133132303,0,-96.754845,32.813522,1000,1,1,1576529539,1576529539,0
LTE,313,100,27189,133132305,0,-96.754845,32.813522,1000,1,1,1576529576,1576529576,0
LTE,313,100,27189,133132304,0,-96.754845,32.813522,1000,1,1,1576529638,1576529638,0
LTE,313,100,27196,133915096,0,-96.781727,32.784478,1000,2,1,1576541059,1582217899,0
LTE,313,100,27196,133144791,0,-96.797936,32.772892,1000,2,1,1576541176,1578954632,0
LTE,313,100,27185,134460889,0,-96.805677,32.764984,1000,4,1,1576541251,1578955171,0
LTE,313,100,27185,133429719,0,-96.808766,32.756651,1000,4,1,1576541328,1578955110,0
LTE,313,100,27185,133429720,0,-96.811399,32.747237,1000,7,1,1576541455,1578955079,0
LTE,313,100,27185,133429721,0,-96.812396,32.745651,1000,5,1,1576541512,1578955066,0
LTE,313,100,27185,133560791,0,-96.812767,32.745152,1000,1,1,1576541549,1576541549,0
LTE,313,100,27185,133738967,0,-96.812741,32.745192,1000,2,1,1576541552,1578955048,0
LTE,313,100,27187,133692631,0,-96.889526,32.829987,1000,1,1,1576542179,1576542179,0
LTE,313,100,27187,133628376,0,-96.902734,32.866374,2293,4,1,1576542290,1578942689,0
LTE,313,100,27187,133292504,0,-96.921066,32.851559,1000,1,1,1576542305,1576542305,0
LTE,313,100,27187,133621721,0,-96.953178,32.884113,1233,2,1,1576542423,1577223419,0
LTE,313,100,27187,133297410,0,-96.973686,32.896488,1000,1,1,1576542547,1576542547,0
LTE,313,100,27187,133447938,0,-96.979942,32.899666,1000,2,1,1576542551,1576542589,0
LTE,313,100,27187,133447967,0,-96.992104,32.90546,1000,1,1,1576542620,1576542620,0
LTE,313,100,27207,133840534,0,-96.999313,32.910152,1000,1,1,1576542685,1576542685,0
LTE,313,100,27207,133840533,0,-97.003288,32.912693,1000,1,1,1576542734,1576542734,0
LTE,313,100,27207,134702230,0,-97.0075,32.913643,1000,2,1,1576542760,1576542897,0
LTE,313,100,27207,133503767,0,-97.007259,32.915643,1000,4,1,1576542767,1576542939,0
LTE,313,100,27207,133840406,0,-97.007873,32.915991,1000,3,1,1576542771,1576542814,0
LTE,313,100,27207,134702089,0,-97.00808,32.914604,1000,1,1,1576542818,1576542818,0
LTE,313,100,27207,133840392,0,-97.00808,32.913162,1000,1,1,1576542843,1576542843,0
LTE,313,100,27207,133840535,0,-97.00808,32.913162,1000,1,1,1576542847,1576542847,0
LTE,313,100,27207,133840407,0,-97.001076,32.910839,1000,1,1,1576542960,1576542960,0
LTE,313,100,27187,133447959,0,-96.992844,32.905174,1000,1,1,1576543001,1576543001,0
LTE,313,100,27187,133447960,0,-96.992996,32.906883,1000,1,1,1576543037,1576543037,0
LTE,313,100,27187,133447958,0,-96.993576,32.90868,1000,1,1,1576543051,1576543051,0
LTE,313,100,27207,133501974,0,-96.993546,32.921242,1000,1,1,1576543156,1576543156,0
LTE,313,100,27207,133446942,0,-96.972385,32.917969,1000,2,1,1576543977,1576544001,0
LTE,313,100,27207,133615903,0,-96.970905,32.917277,1000,2,1,1576543991,1576544008,0
LTE,313,100,27207,134471198,0,-96.970596,32.917549,1000,1,1,1576543997,1576543997,0
LTE,313,100,27207,133615882,0,-96.970474,32.916233,1000,1,1,1576544014,1576544014,0
LTE,313,100,27207,134701834,0,-96.962585,32.907536,1000,1,1,1576544108,1576544108,0
LTE,313,100,27188,134664464,0,-97.016476,32.847121,1000,2,1,1576544472,1577214469,0
LTE,313,100,27194,133477655,0,-97.325943,32.898434,1000,3,1,1576555222,1582160517,0
LTE,313,100,27194,133470425,0,-97.384994,32.916548,6578,28,1,1576881890,1580172722,0
LTE,313,100,27209,133809942,0,-97.244632,32.839601,1592,3,1,1577213733,1581547326,0
LTE,313,100,27187,133147664,0,-96.999588,32.86824,1000,1,1,1577214580,1577214580,0
LTE,313,100,27187,133297425,0,-96.99112,32.877949,1000,3,1,1577214612,1577214631,0
LTE,313,100,27187,134474255,0,-96.973483,32.894548,1000,3,1,1577214686,1577214708,0
LTE,313,100,27187,134680849,0,-96.975571,32.893269,1000,1,1,1577214690,1577214690,0
LTE,313,100,27187,134700047,0,-96.965553,32.899406,1000,1,1,1577214728,1577214728,0
LTE,313,100,27187,133297162,0,-96.961477,32.897008,1000,3,1,1577214930,1577220480,0
LTE,313,100,27187,134680854,0,-96.961113,32.895377,1000,3,1,1577215613,1577223568,0
LTE,313,100,27187,133297303,0,-96.961555,32.897041,1000,1,1,1577219616,1577219616,0
LTE,313,100,27187,134700040,0,-96.963646,32.898872,1000,1,1,1577223276,1577223276,0
LTE,313,100,27187,134680855,0,-96.960442,32.892124,1000,1,1,1577223541,1577223541,0
LTE,313,100,27187,134700054,0,-96.960442,32.892124,1000,1,1,1577224291,1577224291,0
LTE,313,100,27187,133297438,0,-96.972939,32.89677,1000,1,1,1577224570,1577224570,0
LTE,313,100,27187,134680863,0,-96.974098,32.897156,1000,1,1,1577224576,1577224576,0
LTE,313,100,27207,133840400,0,-96.999268,32.910122,1000,1,1,1577224690,1577224690,0
LTE,313,100,27188,133141263,0,-97.047104,32.931274,1000,1,1,1577224864,1577224864,0
LTE,313,100,27188,134699016,0,-97.04821,32.930653,1000,1,1,1577224867,1577224867,0
LTE,313,100,27188,133141265,0,-97.073135,32.923527,1000,1,1,1577224965,1577224965,0
LTE,313,100,27173,133742871,0,-97.095406,32.933296,1000,1,1,1577225577,1577225577,0
LTE,313,100,27173,133742849,0,-97.09745,32.936073,1000,1,1,1577225591,1577225591,0
LTE,313,100,27173,133742553,0,-97.130821,32.942368,1000,1,1,1577227637,1577227637,0
LTE,313,100,27173,133519135,0,-97.158417,32.941181,1000,1,1,1577229608,1577229608,0
LTE,313,100,27209,133318415,0,-97.178444,32.94136,1000,1,1,1577229706,1577229706,0
LTE,313,100,27173,133580574,0,-97.180634,32.940865,1000,1,1,1577229718,1577229718,0
LTE,313,100,27173,133872157,0,-97.182877,32.939747,1000,1,1,1577229732,1577229732,0
LTE,313,100,27173,133872150,0,-97.183342,32.939419,1000,1,1,1577229738,1577229738,0
LTE,313,100,27194,133490650,0,-97.307297,32.927006,1000,1,1,1577415079,1577415079,0
LTE,313,100,27194,133470239,0,-97.374855,32.913034,3138,3,1,1577445688,1578779209,0
LTE,313,100,27194,134109847,0,-97.31749,32.861022,1000,2,1,1577834626,1577836438,0
LTE,313,100,27194,133820121,0,-97.420903,32.955703,1902,16,1,1578779626,1580180222,0
LTE,313,100,27194,133649559,0,-97.423382,32.9496,2041,6,1,1578779861,1580180176,0
LTE,313,100,27194,133649557,0,-97.440208,33.01646,1000,1,1,1578780107,1578780107,0
LTE,313,100,27197,133975191,0,-97.453529,33.03707,1000,2,1,1578780189,1578780199,0
LTE,313,100,27197,133975189,0,-97.455124,33.038958,1000,2,1,1578780194,1578780209,0
LTE,313,100,27197,133975048,0,-97.470596,33.046316,1000,2,1,1578780253,1580173255,0
LTE,313,100,27197,133809174,0,-97.47261,33.046783,1000,1,1,1578780263,1578780263,0
LTE,313,100,27197,133534168,0,-97.478081,33.050915,1000,1,1,1578780286,1578780286,0
LTE,313,100,27197,133318873,0,-97.476899,33.060695,1444,8,1,1578780312,1580179720,0
LTE,313,100,27197,133318871,0,-97.488911,33.108537,13754,8,1,1578780355,1580179610,0
LTE,313,100,27197,134020057,0,-97.487213,33.115609,13218,7,1,1578780454,1580179530,0
LTE,313,100,27197,134020055,0,-97.498043,33.136656,10771,14,1,1578780539,1580179444,0
LTE,313,100,27197,133582807,0,-97.510016,33.148847,9017,14,1,1578780610,1580179424,0
LTE,313,100,27197,133582809,0,-97.58448,33.213073,14609,38,1,1578780882,1580179085,0
LTE,313,100,27197,133536216,0,-97.55084,33.187068,8271,5,1,1578780931,1580173947,0
LTE,313,100,27197,133536217,0,-97.575523,33.209213,2221,9,1,1578780949,1580179058,0
LTE,313,100,27197,133874136,0,-97.586988,33.226945,1293,16,1,1578781109,1580178918,0
LTE,313,100,27197,133874137,0,-97.59539,33.228552,1252,15,1,1578781409,1580178885,0
LTE,313,100,27197,133873951,0,-97.598608,33.231876,1000,4,1,1578781693,1580077770,0
LTE,313,100,27197,133873944,0,-97.597768,33.231086,1000,6,1,1578782064,1580078338,0
LTE,313,100,27197,133665174,0,-97.59322,33.225401,1000,2,1,1578782360,1580178367,0
LTE,313,100,24589,64292624,0,-90.803368,34.989868,1000,1,1,1578782571,1578782571,0
LTE,313,100,27197,133665033,0,-97.597357,33.230688,1000,4,1,1578783761,1580079128,0
LTE,313,100,27197,134141448,0,-97.598595,33.231575,1000,1,1,1578783948,1578783948,0
LTE,313,100,27197,133534167,0,-97.590015,33.222293,1131,24,1,1578785157,1580178960,0
LTE,313,100,27197,135071703,0,-97.494148,33.133369,1000,1,1,1578786253,1578786253,0
LTE,313,100,27197,133809369,0,-97.463991,33.044978,3272,9,1,1578786577,1580179840,0
